16,16,28,C039,2185698.439,225128.995,2081.752,UTM,14
16,16,28,C040,2185726.088,228031.750,2244.062,UTM,14
16,16,28,C041,2185554.552,228816.867,2257.578,UTM,14
16,16,28,C042,2186264.431,221350.668,2105.977,UTM,14
16,16,28,C043,2185410.849,221379.445,2091.685,UTM,14
16,16,33,C038,2186433.211,224397.157,2060.833,UTM,14
16,16,33,C039,2185698.439,225128.995,2081.752,UTM,14
16,16,33,C040,2185726.088,228031.750,2244.062,UTM,14
16,16,33,C041,2185554.552,228816.867,2257.578,UTM,14
16,16,33,C042,2186264.431,221350.668,2105.977,UTM,14
16,16,33,C043,2185410.849,221379.445,2091.685,UTM,14
16,17,1,C037,2199261.348,381522.823,2336.691,UTM,14
16,17,1,C038,2199021.098,380701.871,2301.226,UTM,14
16,17,2,C011,2205726.270,371611.024,2332.736,UTM,14
16,17,2,C012,2205637.015,372228.978,2310.218,UTM,14
16,17,3,C031,2201517.223,369525.478,2227.931,UTM,14
16,17,3,C032,2201439.264,370630.797,2240.309,UTM,14
16,17,4,C043,2202709.176,370333.083,2224.884,UTM,14
16,17,4,C044,2203300.260,371108.212,2247.376,UTM,14
16,17,5,C009,2200991.264,373245.126,2290.956,UTM,14
16,17,5,C010,2200447.789,374610.406,2431.904,UTM,14
16,17,6,C067,2210043.207,372441.547,2361.071,UTM,14
16,17,6,C068,2209856.724,371630.893,2343.92,UTM,14
16,17,7,C045,2203662.868,373156.006,2378.385,UTM,14
16,17,7,C046,2204453.177,374069.373,2311.026,UTM,14
16,17,9,C023,2201099.625,378235.314,2284.299,UTM,14
16,17,9,C024,2202140.563,377999.180,2328.484,UTM,14
16,17,11,C019,2202855.392,365890.494,2122.515,UTM,14
16,17,11,C020,2203135.085,366570.856,2114.74,UTM,14
16,17,13,C041,2219881.293,374228.704,2366.576,UTM,14
16,17,13,C042,2219195.402,373754.247,2372.673,UTM,14
16,17,14,C069,2216948.992,377356.516,2439.731,UTM,14
16,17,14,C070,2217603.650,376676.186,2411.062,UTM,14
16,17,15,C017,2204820.399,367488.403,2161.696,UTM,14
16,17,15,C018,2204835.728,366561.926,2149.378,UTM,14
16,17,19,C027,2202569.215,363968.987,2108.739,UTM,14
16,17,19,C028,2202014.851,363139.605,2065.976,UTM,14
16,17,20,C005,2205572.719,365673.796,2160.951,UTM,14
16,17,20,C006,2205188.276,365207.540,2152.531,UTM,14
16,17,21,C057,2206146.116,374491.331,2326.776,UTM,14
16,17,21,C058,2206325.532,375054.512,2337.052,UTM,14
16,17,22,C003,2201139.445,363859.946,2071.884,UTM,14
16,17,22,C004,2199688.316,364809.853,2067.511,UTM,14
16,17,27,C001,2200878.253,382477.574,2374.423,UTM,14
16,17,27,C002,2200089.886,381705.930,2337.335,UTM,14
16,17,30,C039,2197277.567,380506.147,2312.431,UTM,14
16,17,30,C040,2198213.086,379280.379,2290.148,UTM,14
16,18,3,C001,2195637.333,263912.260,2258.299,UTM,14
16,18,3,C002,2195359.211,265115.083,2258.547,UTM,14
16,18,4,C003,2201749.085,261416.264,2115.009,UTM,14
16,18,4,C004,2201290.790,261909.239,2092.935,UTM,14
16,18,5,C067,2197621.021,274818.640,1957.663,UTM,14
16,18,5,C068,2197089.785,275043.257,1914.658,UTM,14
16,18,39,C007,2201693.398,266002.783,1843.318,UTM,14
16,18,39,C008,2201258.500,265263.117,1875.136,UTM,14
16,18,39,C009,2195399.185,270795.427,2139.22,UTM,14
16,18,39,C010,2194924.896,271133.917,2093.711,UTM,14
16,18,39,COL2,2128384.655,636435.413,529.046,UTM,13
